"Index","AMZN","ABT","AES","ABMD","IBM","AMD","ADBE","ARE","APD","BXP","ALL","HON","AMGN","HES","AXP","AEP","AFL","AIG","ADI","ALXN","VLO","CMCSA","ANSS","AAPL","AMAT","ADM","AEE","ADSK","ADP","AZO","BLL","BRK.B","BAX","BDX","AME","VZ","WRB","BBY","BIO","YUM","FE","BA","BSX","CHRW","TTWO","MTD","BMY","OKE","AVB","URI","SRE","FDX","VRSN","APH","BF.B","CSX","CPB","STZ","CAH","CAT","CTXS","LUMN","CERN","JPM","CHD","CINF","CTAS","CSCO","CLX","KO","CPRT","CL","MAR","CAG","ED","CMS","COO","GLW","CMI","DHI","DHR","MCO","CTSH","TGT","DE","MS","RSG","DIS","DLTR","DOV","OMC","DTE","DRE","DRI","EBAY","BAC","C","CDNS","ECL","EA","CRM","EMR","ATO","ETR","EOG","EFX","EQR","EL","EXPD","XOM","FMC","NEE","FAST","FITB","MTB","FISV","FCX","AJG","GD","GIS","GPC","GILD","IT","MCK","NVDA","GE","GWW","GS","HAS","HSY","HOLX","HD","HRL","CNP","HUM","JBHT","IEX","ITW","INTU","IDXX","INTC","IFF","IP","J","JKHY","INCY","JNJ","HIG","KLAC","K","KEY","KMB","BLK","KR","LRCX","TDY","AKAM","LEN","LLY","UPS","A","LMT","LOW","D","MGM","MKC","MCD","EW","MMC","MAS","MLM","MET","MXIM","ATVI","CVS","LH","MSFT","MU","MAA","MCHP","MMM","KSU","ILMN","XEL","F","NEM","NVR","NKE","NSC","NTRS","NOC","WFC","NUE","COF","ODFL","ORCL","PCAR","EXC","PH","PAYX","ALGN","PPL","PEP","PFE","COP","PXD","MO","PNC","PPG","COST","TROW","DGX","PG","PGR","PEG","PHM","GPN","QCOM","O","REGN","RMD","USB","ROST","ROL","ROP","ROK","RCL","TRV","FIS","MRK","SLB","SCHW","POOL","ZBH","ABC","PFG","SHW","CNC","SIVB","SPG","PRU","AAP","EIX","SO","LUV","T","CVX","STT","SBUX","PSA","SYK","NFLX","SNPS","SYY","ISRG","TFX","TER","TXN","TMO","TIF","TSCO","TYL","TSN","UNP","UNH","VAR","VTR","VFC","VRTX","VMC","WMT","WM","WAT","WST","SJM","WDC","WAB","WY","WHR","SWKS","NDAQ","CME","WMB","LNT","KMX","XLNX","TJX","ZBRA","RF","DPZ","EXR","LVS","DLR","MKTX","CE","DXCM","AMP","LYV","CMG","TDG","MA","BR","DAL","DFS","BK","ULTA","MSCI","PM","V","AWK","CB","MPC","FBHS","KMI","XYL","SWK","LYB","GRMN","PLD","ACN","HCA","VRSK","FLT","FRC","STX","DG","FTNT","TEL","ORLY","GM","CBRE","EXPE","APTV","PSX","AMT","FB","DUK","NOW","MDLZ","ETN","ABBV","TMUS","ZTS","CDW","INFO","WLTW","IQV","BKNG","LDOS","AVGO","TWTR","EVRG","ICE","STE","CI","DOW","AMCR","PEAK","NLOK","DD","CARR","OTIS","CTVA","LHX","TT","TFC","VIAC","IR","PAYC","AON","RTX","ANET","CTLT","SYF","CFG","KEYS","QRVO","ANTM","CCI","MDT","WBA","EQIX","ES","ETSY","JCI","KHC","FTV","SPGI","HLT","GOOGL","WELL","HPE","PYPL","HPQ","GOOG","WEC","MNST","LIN","SBAC","CHTR"
"2020-07-16",1368,191,11,21,121,377,65,28,29,6,25,27,35,16,32,8,9,36,66,15,40,124,13,1315,23,8,9,17,22,8,16,28,12,14,19,169,9,23,15,38,8,644,30,4,20,8,43,11,5,13,8,97,8,7,6,31,10,11,9,70,16,0,7,338,28,8,9,76,27,70,15,57,20,13,16,10,8,34,14,58,21,68,38,108,22,477,5,385,81,9,8,14,17,12,0,0,0,14,17,53,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,19,0,2,0,14,5,0,139,6,345,9,17,6,114,13,11,14,95,3,8,11,10,129,7,36,5,4,12,440,37,11,24,98,11,56,67,37,4,9,38,38,48,61,34,73,49,91,12,52,21,13,14,4,29,41,55,52,19,666,103,1,15,43,33,18,4,206,60,7,53,12,5,28,238,10,18,19,70,19,13,5,25,32,12,55,128,29,11,26,27,79,58,12,36,36,36,15,13,8,48,59,38,12,34,19,10,9,9,222,22,15,88,22,90,11,13,8,7,21,12,6,34,8,10,10,10,98,227,56,28,78,8,14,3248,7,10,34,9,10,32,51,12,41,9,11,24,103,5,8,8,45,10,215,22,23,7,16,19,5,14,17,16,15,13,16,1,13,21,12,1,28,318,4,32,26,6,10,38,9,9,80,8,77,6,227,15,31,28,8,21,119,19,19,22,12,15,23,19,9,21,14,17,13,7,13,25,65,14,54,31,7,37,4,25,6,28,23,817,14,61,23,24,34,132,11,3,13,7,3,23,6,25,1335,6,16,4,6,82,3,5,36,12,26,2,3,10,5,33,76,17,14,3,29,12,7,16,27,7,14,3,19,27,42,17,287,55,11,125,5,9,20,341,5,17,92,18,376,18,19,30,9,26
"2020-07-17",1027,133,22,35,86,313,63,33,21,12,34,44,46,14,36,15,4,20,29,15,28,70,5,1093,15,16,19,10,16,14,5,32,14,5,16,161,3,20,15,25,10,522,17,2,24,7,66,12,2,4,10,36,7,6,4,32,14,6,17,63,11,0,5,258,4,5,7,82,11,100,8,65,35,9,21,14,11,18,11,65,28,97,11,84,31,173,34,271,31,21,3,17,16,6,0,0,0,17,8,31,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,22,0,4,0,12,8,0,113,10,227,3,15,12,112,25,14,15,151,3,10,10,10,123,10,25,6,7,25,277,8,5,23,37,11,241,64,21,5,17,47,61,26,46,47,65,34,87,16,57,34,10,15,7,20,9,51,43,15,720,96,1,8,45,59,23,10,168,66,6,66,7,8,17,187,9,13,12,39,9,31,3,43,49,15,50,143,29,7,40,24,73,71,13,26,54,66,23,16,11,41,62,58,27,35,12,9,15,4,182,18,5,79,13,35,6,15,15,8,17,9,6,29,14,3,14,10,82,256,43,77,63,9,23,2170,7,9,116,8,13,36,25,6,33,3,8,28,73,5,7,9,43,21,198,27,9,11,8,8,4,23,11,15,10,9,19,3,18,27,21,4,92,173,6,35,14,8,9,44,5,5,61,15,82,1,148,22,27,19,6,33,89,24,13,26,6,15,21,6,8,2,12,25,9,6,17,19,92,23,21,49,11,36,7,23,8,16,22,778,12,33,17,27,65,146,14,3,8,26,5,19,7,24,448,5,6,5,9,55,4,6,9,18,14,1,3,10,15,13,40,14,17,12,30,13,12,8,49,8,13,14,12,49,25,11,219,45,15,70,5,13,6,296,9,24,86,16,297,15,43,12,14,40
"2020-07-18",515,57,8,17,83,171,38,36,13,1,23,31,26,6,47,9,8,10,24,8,11,54,4,540,9,6,10,12,10,16,11,12,11,4,23,65,4,13,6,18,11,144,7,2,12,3,24,10,10,7,8,18,10,8,2,18,5,3,5,38,30,0,4,94,8,11,7,48,9,119,3,15,5,2,9,6,3,14,6,23,18,56,10,36,8,75,13,149,21,11,3,2,8,2,0,0,0,29,2,13,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,13,0,1,0,20,5,0,65,4,78,3,5,11,43,5,12,11,35,1,4,3,3,92,7,11,4,8,29,91,5,4,19,44,9,22,14,8,6,11,10,15,15,52,60,39,28,44,3,28,18,8,4,3,16,26,42,15,5,431,37,2,5,29,22,17,11,83,50,2,31,3,3,12,93,3,10,7,11,8,10,2,14,19,9,42,103,11,5,25,24,18,38,6,21,29,11,15,5,12,34,35,33,19,12,10,1,17,4,42,15,9,39,15,9,4,15,14,4,9,5,3,19,11,6,3,11,57,170,22,9,41,2,15,322,4,5,58,2,4,42,33,8,26,1,6,17,59,6,3,3,31,8,87,16,4,3,6,9,3,6,12,16,26,7,10,2,12,13,11,1,12,44,2,22,8,11,3,18,10,5,55,12,56,4,35,9,20,13,18,37,64,11,18,8,2,7,17,3,2,2,28,7,12,6,6,9,60,15,13,31,9,21,2,10,3,9,10,412,13,44,14,22,44,15,6,4,6,8,3,9,6,13,247,3,10,3,7,31,3,3,4,3,11,0,1,8,3,8,20,11,12,10,30,4,10,21,12,5,6,5,6,23,8,7,48,18,4,30,5,6,7,100,7,9,66,4,217,5,12,6,8,18
"2020-07-19",513,78,21,17,88,142,40,27,7,5,13,24,14,10,43,10,4,8,5,6,7,40,5,553,16,4,15,10,13,8,4,17,15,10,14,59,9,9,2,11,17,207,21,6,17,2,31,13,6,8,9,20,20,5,4,17,5,7,5,24,40,0,5,79,13,9,6,54,13,123,4,19,5,11,9,11,3,11,5,11,13,71,17,54,10,71,5,146,14,11,5,11,3,2,0,0,0,47,5,17,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,6,0,1,0,16,4,0,72,4,79,2,11,8,59,8,8,13,49,4,7,5,2,109,6,12,4,7,15,93,5,6,17,90,11,29,26,10,4,9,14,18,15,48,67,39,34,32,5,24,8,4,8,5,12,21,29,15,4,571,29,1,6,29,12,11,19,135,53,5,37,3,5,7,89,6,8,7,12,18,17,6,15,26,13,23,79,12,7,18,25,11,39,8,19,31,19,20,8,5,31,47,21,7,14,9,6,5,6,46,18,2,43,22,6,2,10,13,4,12,5,7,22,3,2,12,16,70,150,20,16,35,5,12,377,5,4,77,1,10,59,36,6,36,9,3,15,55,4,4,2,27,3,105,10,9,7,3,7,1,10,9,29,27,5,10,6,20,13,7,6,13,45,3,26,8,16,2,27,8,10,89,8,58,1,58,15,20,10,7,35,65,10,9,9,2,11,6,7,3,5,24,9,24,13,8,7,57,28,10,41,10,19,9,5,2,4,14,491,15,35,13,39,36,14,4,2,4,7,7,51,1,14,267,3,7,2,5,69,6,3,8,4,6,0,5,3,8,8,21,13,15,5,28,10,5,25,9,11,10,9,19,17,16,5,86,18,4,37,2,16,6,133,8,5,55,4,224,3,34,7,6,18
"2020-07-20",2210,124,26,28,634,570,120,46,23,12,21,46,62,16,53,17,6,20,35,17,35,94,16,1448,29,5,11,16,7,16,19,36,10,9,11,181,8,14,21,39,16,635,16,2,17,12,47,16,19,3,17,47,13,13,5,21,12,30,22,61,93,0,12,296,4,7,12,70,15,206,5,63,27,11,20,18,16,10,16,15,34,211,11,130,35,145,15,312,36,22,6,16,7,13,0,0,0,108,8,38,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,16,0,6,0,11,15,0,135,14,246,10,13,13,103,7,12,14,70,4,9,11,27,218,12,24,10,5,40,216,8,13,52,121,23,48,36,68,3,26,13,33,22,77,113,63,31,104,8,65,26,4,9,6,18,21,96,53,9,1358,163,3,16,50,28,51,22,214,69,12,44,16,8,12,120,9,28,10,44,23,24,4,21,60,16,54,628,22,23,33,36,56,89,9,52,48,27,38,4,14,92,62,82,20,40,17,4,7,4,101,18,17,99,31,38,15,6,12,10,18,6,6,43,18,6,21,34,129,356,415,23,177,5,11,952,8,15,105,10,26,105,49,4,43,15,13,27,77,7,15,5,53,12,275,21,12,8,8,7,6,4,19,60,34,18,19,4,20,37,16,3,31,93,9,26,17,14,24,36,4,12,190,14,183,7,164,30,43,29,20,87,178,12,12,15,2,27,8,4,13,10,35,29,17,10,6,16,96,71,39,71,32,40,2,18,6,31,14,1011,24,124,16,33,53,127,35,3,8,6,7,39,3,37,517,8,15,2,18,123,2,11,10,15,8,2,2,6,18,11,30,32,17,8,23,30,14,39,17,18,10,15,32,60,31,9,326,64,14,44,6,12,10,452,8,11,163,20,428,7,40,8,5,37
"2020-07-21",1771,75,14,26,636,528,95,36,10,14,17,32,54,40,29,31,14,18,16,15,19,114,17,1630,54,11,9,14,9,9,13,28,7,24,15,161,26,79,9,24,177,771,34,8,35,3,47,23,9,8,17,39,12,29,6,24,20,19,18,40,39,0,10,298,6,3,15,95,19,655,6,88,12,20,30,11,7,7,20,33,32,174,18,88,21,148,16,262,23,18,7,21,14,7,0,0,0,84,10,47,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,18,0,5,0,15,8,0,163,6,187,6,18,9,148,16,9,15,33,10,5,19,11,155,14,19,8,2,18,252,5,8,52,83,16,38,65,93,12,20,15,26,46,65,320,38,27,106,26,113,22,7,12,8,15,13,110,53,24,1203,162,2,15,42,10,20,18,248,77,11,136,7,18,15,209,12,102,6,39,49,19,6,12,28,19,111,401,34,23,67,22,25,111,11,34,51,55,38,24,16,86,69,41,24,27,23,8,16,20,107,22,22,179,41,34,12,2,13,3,24,9,10,36,23,6,17,28,86,253,211,19,179,7,10,685,12,21,161,7,61,268,48,7,45,7,14,24,56,3,14,7,43,19,325,16,4,11,20,16,5,5,11,60,53,15,23,2,17,20,20,19,25,54,5,35,9,20,17,16,7,11,101,9,113,4,141,16,31,37,13,232,144,6,19,18,3,37,17,12,7,18,79,21,28,2,8,8,124,45,44,45,16,49,3,21,6,35,21,993,10,64,30,34,80,90,27,4,3,2,24,28,3,36,383,7,24,2,12,82,2,4,22,13,4,2,5,6,6,12,31,24,8,5,41,10,9,67,14,13,19,18,19,45,21,5,296,48,9,30,3,15,8,387,11,15,120,23,459,16,35,11,4,22
"2020-07-22",1380,59,7,21,233,1676,54,29,27,10,22,27,47,19,35,12,4,17,24,15,19,136,8,1387,43,5,8,17,8,15,11,30,11,15,15,107,10,235,18,38,462,755,52,4,25,5,53,40,12,9,16,25,13,36,4,115,12,15,10,58,40,0,11,286,8,4,23,96,18,246,5,97,26,7,21,8,5,11,20,41,55,102,5,176,14,93,40,260,22,52,12,13,14,13,0,0,0,10,9,30,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,17,0,4,0,15,8,0,187,19,204,9,28,12,99,7,11,18,27,4,10,10,18,199,13,14,6,3,6,180,3,6,33,133,34,49,48,46,31,17,15,43,26,79,177,67,31,102,12,143,30,8,12,8,19,21,80,34,12,2787,129,8,15,42,24,20,15,236,89,37,151,7,45,24,224,22,106,8,40,36,16,5,6,101,20,66,1156,51,13,39,15,34,97,12,32,52,30,18,34,10,106,49,37,16,7,19,8,9,5,89,28,12,121,31,34,20,7,10,3,29,8,9,25,29,6,13,32,114,241,110,10,148,9,15,606,8,18,134,7,71,222,120,11,56,8,12,35,52,7,24,8,30,14,257,16,3,17,13,19,2,9,120,29,83,24,25,7,11,31,23,6,25,30,4,170,11,46,5,29,10,4,432,11,97,5,144,52,29,15,9,55,126,15,6,31,6,99,4,15,9,10,26,42,152,6,6,3,220,79,14,55,19,78,12,16,7,31,16,884,13,65,25,26,64,76,13,7,5,16,53,12,6,35,530,4,15,5,11,71,3,12,29,16,15,2,11,11,13,7,34,11,6,5,33,27,8,30,6,14,15,26,19,40,26,12,240,24,7,25,3,6,12,354,29,8,120,16,377,12,21,6,8,18
"2020-07-23",1680,81,4,14,115,1380,76,37,57,16,25,55,78,8,76,15,9,17,16,23,24,160,6,2375,37,14,10,26,11,9,4,55,18,5,5,184,13,65,10,42,224,733,34,8,29,4,60,28,8,10,11,28,66,33,6,74,10,49,10,33,167,0,10,349,6,7,81,108,28,128,6,58,18,16,16,8,6,12,17,38,120,82,9,145,15,91,13,286,12,9,19,6,7,10,0,0,0,26,13,75,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19,0,9,0,23,11,0,175,32,231,9,130,9,97,9,9,15,15,40,8,14,3,951,9,10,3,4,31,148,3,16,26,59,130,41,33,45,21,10,28,27,17,66,77,40,49,138,19,113,86,7,16,5,18,34,126,32,15,2081,308,2,12,44,13,22,11,323,86,16,125,10,18,20,203,49,56,17,34,30,12,10,13,76,14,59,625,33,15,32,27,32,95,9,85,61,24,19,171,13,96,52,47,10,20,11,5,7,6,95,78,21,70,48,25,53,3,15,3,19,20,40,50,21,6,6,28,441,615,60,16,138,17,13,807,5,12,63,6,38,114,60,10,239,11,11,74,41,7,20,14,32,7,319,16,6,50,9,56,7,8,129,112,54,28,18,9,37,38,15,12,27,32,9,103,11,13,10,24,15,12,328,4,146,6,206,57,27,19,27,38,174,15,7,30,5,98,11,11,12,19,28,13,60,9,5,4,73,62,15,50,17,71,2,17,7,22,17,1020,15,40,30,24,46,80,9,5,10,3,40,23,8,30,1769,3,23,1,18,151,3,9,51,16,26,2,7,9,9,13,36,14,5,4,24,50,3,17,11,24,13,14,25,52,22,7,362,33,4,39,9,12,13,469,13,20,96,23,386,7,19,19,5,14
"2020-07-24",1692,74,4,16,95,2510,76,31,53,20,24,152,64,19,237,13,7,17,24,15,39,170,3,2083,63,19,12,23,7,5,11,26,16,10,9,358,22,69,23,33,156,858,24,7,66,4,82,19,8,7,11,32,38,20,4,29,8,32,9,80,63,0,13,337,22,9,42,106,15,106,7,67,27,30,19,9,4,11,15,32,74,79,7,211,19,94,12,377,19,19,23,14,4,18,0,0,0,15,12,49,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,12,0,8,0,19,7,0,219,34,246,27,59,10,109,13,11,8,19,25,13,18,5,1916,9,7,2,3,9,188,6,31,57,41,44,38,47,59,7,12,9,31,19,92,69,69,44,136,10,126,115,5,15,2,14,42,123,36,7,1328,169,5,7,60,19,26,17,257,102,8,127,6,22,12,141,21,35,6,43,24,21,7,4,27,20,62,362,20,37,47,23,26,95,11,45,54,6,25,112,13,102,54,41,7,14,24,5,8,10,92,26,16,75,155,42,23,7,14,8,26,18,29,67,12,2,15,23,180,397,98,13,144,5,19,790,10,17,69,3,20,104,37,9,184,12,14,49,41,7,19,13,24,11,249,6,3,18,14,39,13,10,62,140,31,33,19,3,27,46,21,2,28,34,13,48,24,22,8,42,10,14,124,15,126,6,140,39,18,7,13,54,131,17,12,27,6,45,4,18,12,31,33,34,24,2,8,6,92,31,13,38,30,49,7,43,9,29,22,973,12,32,24,26,80,110,11,2,9,3,17,19,4,34,659,11,20,4,13,72,3,4,10,16,9,6,2,6,4,10,63,14,3,6,45,62,1,26,6,9,17,14,33,44,20,13,339,29,6,24,4,26,13,409,16,6,66,25,428,7,13,10,7,25
"2020-07-25",666,19,3,3,43,630,30,42,4,8,21,20,29,3,31,6,7,10,7,10,10,52,2,772,21,6,8,6,15,4,4,13,15,6,10,50,4,20,7,13,57,335,21,3,10,2,28,15,4,5,11,14,11,9,3,10,4,10,9,34,10,0,3,123,6,10,18,44,10,50,2,18,9,14,8,5,5,6,5,9,19,76,5,28,9,44,3,122,6,7,7,5,8,4,0,0,0,7,6,27,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,8,0,8,0,21,5,0,96,7,58,41,22,6,40,4,5,10,7,5,3,7,8,395,4,7,2,1,5,112,0,17,20,25,9,23,19,40,7,9,13,23,45,48,25,19,17,67,7,113,36,3,4,4,16,3,24,9,13,476,61,7,9,61,7,11,5,75,64,7,26,12,7,9,70,5,10,4,15,2,10,4,3,12,9,24,231,8,9,46,6,6,57,5,11,55,10,11,32,7,71,31,37,10,6,9,1,8,6,45,12,6,41,27,11,8,5,8,8,13,20,11,33,12,2,3,9,32,126,50,3,133,5,13,254,7,8,27,12,8,31,20,3,28,2,5,21,17,14,7,6,21,7,99,13,4,9,7,10,1,7,25,42,12,16,13,1,11,11,10,8,4,18,8,30,20,8,5,45,2,9,50,8,107,2,59,4,7,5,5,13,127,7,4,7,5,12,4,11,2,16,10,10,22,4,4,5,172,13,10,30,6,28,3,7,10,5,16,481,5,63,11,12,63,13,3,2,5,3,17,9,4,14,220,9,10,4,4,20,3,4,4,7,7,0,2,2,5,5,13,7,4,4,28,10,3,16,3,11,15,26,16,27,10,9,62,16,2,27,1,10,9,180,8,2,108,15,280,4,4,5,8,19
"2020-07-26",662,24,1,3,43,443,43,34,11,3,10,12,26,4,26,2,4,11,6,7,13,42,3,713,16,8,4,4,11,4,3,16,8,2,5,36,4,17,1,20,34,307,14,4,16,2,40,11,4,6,5,19,5,5,1,11,3,9,5,31,17,0,7,117,6,7,8,31,11,57,3,22,8,6,9,3,2,10,3,10,8,72,7,55,7,34,3,103,9,6,3,2,4,5,0,0,0,2,7,36,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,8,0,3,0,20,1,0,94,7,76,51,9,2,65,1,1,4,10,3,5,6,2,216,4,8,2,4,1,70,3,6,13,13,18,19,10,29,2,12,6,8,64,41,20,17,22,54,4,109,17,3,4,2,18,3,22,18,7,413,51,4,4,85,2,7,4,116,66,5,28,3,5,5,53,7,8,3,9,9,8,1,2,6,7,17,240,17,8,50,3,3,53,9,5,59,2,14,12,5,77,39,19,3,8,5,2,4,3,37,10,7,38,12,10,7,2,5,2,16,30,6,23,5,1,3,11,32,100,52,8,140,5,5,228,4,4,15,1,9,21,9,5,16,3,4,15,16,6,4,4,8,7,97,17,3,6,3,6,3,7,10,28,8,5,8,2,6,16,6,6,4,20,4,18,5,4,3,42,3,4,43,4,101,3,39,12,4,3,3,17,139,4,7,7,2,9,3,4,2,26,8,6,20,2,5,6,51,14,4,30,6,54,3,6,4,11,11,447,8,71,11,13,57,12,1,3,2,2,8,3,2,13,140,2,10,5,6,18,1,3,6,6,3,1,1,3,4,1,13,9,5,4,44,5,5,6,5,12,7,29,6,23,7,9,114,20,2,38,1,15,3,200,6,2,110,13,191,4,6,4,3,12
"2020-07-27",1453,44,4,13,94,966,79,64,18,18,21,77,77,16,74,76,13,17,29,35,18,108,1,1538,47,22,4,24,10,16,16,27,4,17,31,129,7,28,12,42,70,645,36,12,45,5,52,19,11,5,9,128,8,7,9,13,5,26,6,82,18,0,15,194,14,49,11,74,38,63,5,84,17,23,4,4,4,59,25,53,24,67,16,138,21,94,10,214,15,6,17,18,8,17,0,0,0,7,23,44,0,0,0,0,0,0,0,0,6,0,9,0,0,0,0,0,0,0,14,0,7,0,11,4,0,171,12,173,259,22,9,89,5,3,14,11,17,5,15,7,675,15,14,2,3,8,281,5,29,25,60,26,25,41,63,6,23,30,27,86,65,39,40,22,139,15,239,33,3,13,18,13,11,60,27,31,883,107,2,29,138,5,8,11,186,156,10,54,18,12,21,118,13,46,4,33,11,5,6,12,12,4,58,518,20,17,86,13,10,99,14,23,68,18,17,79,3,155,52,55,7,9,17,2,18,34,70,28,9,93,70,35,8,6,8,38,56,65,8,42,29,6,15,16,95,282,61,14,164,5,13,610,7,14,28,3,49,35,44,46,27,5,20,24,26,15,12,12,30,19,208,15,16,22,17,13,16,19,35,55,17,20,13,2,18,49,19,25,9,27,10,46,16,17,9,60,9,11,104,8,84,15,123,20,12,13,25,41,150,8,10,20,18,30,5,10,5,61,41,12,46,14,4,7,89,27,11,51,17,68,1,18,4,13,13,978,14,78,22,26,81,35,9,5,6,4,34,21,5,24,345,1,18,10,13,50,1,1,20,22,11,14,3,13,7,3,25,16,5,4,67,21,5,9,8,9,13,45,11,61,62,17,266,67,12,45,7,24,10,431,14,7,153,31,367,5,28,11,7,10
"2020-07-28",1154,52,10,11,77,2073,54,60,41,33,18,59,184,35,52,52,56,29,15,28,25,138,7,1293,31,33,11,12,41,23,11,32,5,14,19,145,6,33,16,31,61,602,54,41,29,12,61,67,19,15,10,78,14,13,4,18,12,30,3,64,13,0,20,218,23,22,40,67,23,90,4,96,16,22,20,5,4,87,116,144,50,73,45,103,22,123,13,214,14,9,86,45,7,35,0,0,0,5,62,38,0,0,0,0,0,0,0,0,7,0,10,0,0,0,0,0,0,0,33,0,13,0,19,6,0,221,17,192,60,29,7,88,11,8,14,12,17,6,17,5,737,6,16,5,5,13,185,2,13,44,27,51,18,37,40,7,107,32,50,50,65,62,60,27,139,16,646,51,8,15,62,18,46,57,43,71,611,138,6,29,418,3,22,14,178,114,3,67,46,8,24,117,6,23,6,32,27,25,4,5,20,7,53,1008,18,11,315,14,10,104,23,19,82,25,13,35,9,106,55,31,5,16,11,21,84,70,88,21,33,98,51,28,9,9,12,22,167,124,14,76,20,2,49,14,146,288,55,11,618,18,14,460,11,17,54,9,45,41,41,29,35,25,19,28,24,13,17,12,25,28,217,16,32,21,23,15,60,16,19,55,16,39,14,7,23,27,24,56,4,11,17,42,24,13,39,156,23,11,60,12,111,11,136,19,14,14,56,46,527,16,52,21,15,28,16,17,8,41,56,13,17,12,12,11,144,23,9,83,25,90,3,14,4,19,30,850,29,67,123,37,71,83,13,4,14,11,12,21,10,23,299,5,15,6,11,53,4,6,6,12,7,53,4,10,11,14,21,8,12,3,192,19,24,11,6,10,16,43,23,31,42,30,278,58,5,37,24,81,9,351,20,8,131,44,335,22,26,25,11,16
"2020-07-29",1823,86,17,7,65,2232,63,71,17,23,13,67,183,48,43,17,40,36,19,39,42,210,3,1817,24,53,9,19,136,16,14,30,27,12,21,107,5,20,31,44,44,1412,106,55,40,6,76,68,22,62,15,86,14,19,2,18,15,21,6,59,14,0,60,218,24,13,28,71,40,64,7,62,19,17,11,11,6,59,46,52,54,64,78,100,21,99,18,241,18,18,22,16,24,17,0,0,0,24,33,49,0,0,0,0,0,0,0,0,14,0,4,0,0,0,0,0,0,7,82,0,12,0,16,11,0,503,24,199,20,19,47,63,10,16,26,4,32,14,17,5,525,7,18,23,3,7,160,9,19,59,33,42,22,25,167,7,88,23,65,139,61,45,42,29,146,14,127,36,13,24,7,25,14,54,46,21,682,96,19,15,129,2,17,16,205,127,7,60,50,11,41,117,10,20,11,27,24,16,11,10,27,9,39,403,38,13,69,8,11,95,46,26,113,34,17,11,7,607,58,55,7,24,9,43,35,34,56,25,27,117,56,29,22,4,16,10,67,40,20,35,10,3,29,22,103,232,64,12,439,13,21,554,13,12,67,21,41,43,56,17,33,24,17,14,47,12,17,8,24,13,269,30,34,22,17,18,35,13,14,28,21,77,28,5,10,40,16,10,13,17,18,32,29,15,25,141,30,7,74,8,144,11,117,14,11,13,25,35,425,25,36,31,33,35,18,24,13,80,39,24,16,18,8,6,269,25,22,65,68,300,7,25,16,11,52,1548,21,226,82,45,72,108,20,10,11,6,11,27,3,27,361,7,25,4,43,57,7,7,13,26,27,21,3,4,35,8,40,11,9,10,72,15,6,11,10,13,112,121,59,69,31,61,298,134,6,73,26,37,14,633,28,19,715,29,595,6,25,18,10,17
"2020-07-30",4165,51,21,6,86,1095,52,40,11,26,18,23,73,31,45,13,19,21,14,79,69,426,10,4704,44,37,7,11,61,41,10,37,75,22,15,137,4,30,33,129,34,594,113,35,48,21,75,45,21,27,11,148,13,7,5,19,10,15,10,80,11,0,41,255,27,10,31,77,31,221,8,114,16,8,15,9,3,41,16,34,41,79,76,161,17,119,28,254,9,3,25,7,19,10,0,0,0,12,15,232,0,0,0,0,0,0,0,0,8,0,15,0,0,0,0,0,0,20,30,0,26,0,14,14,0,238,4,193,31,14,74,87,7,17,13,13,13,24,20,28,354,12,58,5,7,19,357,19,13,121,30,16,21,34,176,6,20,13,197,729,70,45,49,42,234,7,115,20,28,55,9,33,14,71,41,25,662,116,12,18,99,3,21,33,389,134,9,63,23,3,103,130,21,26,19,21,14,19,13,11,15,19,51,287,94,14,69,18,12,103,18,15,359,15,37,17,12,860,62,41,6,18,11,24,9,9,78,13,15,119,32,16,13,4,11,15,21,26,13,35,13,18,17,42,77,206,127,10,136,15,63,505,5,10,35,45,21,39,29,13,18,6,27,25,42,9,8,25,111,7,254,69,8,12,14,12,9,28,8,108,16,32,13,7,14,147,17,5,12,19,2,51,61,8,29,53,22,13,38,8,220,2,163,19,4,14,16,26,298,13,14,22,28,20,31,58,24,15,28,18,14,3,8,2,107,20,17,58,100,110,20,98,33,37,81,3026,15,201,35,31,92,112,19,3,7,28,5,29,2,38,248,5,46,1,74,93,3,7,11,68,49,13,1,25,24,9,66,16,10,19,69,14,36,9,8,17,193,42,63,42,11,59,413,125,35,151,6,28,11,1337,17,11,651,20,928,11,25,36,10,45
