,amount_favorite,amount_retweet,date,followers,following,retweet,screen_name,tweet,tweet_id,verified
43,0.0,0.0,2020-09-15 10:18:52,2101.0,11.0,0.0,optioncharts,$AES Implied Volatility expiration 09/18/2020 #maxpain #options https://t.co/AC9OBSD5V9 https://t.co/by6pGlEKzD,1.3058133278855905e+18,0.0
44,0.0,0.0,2020-09-16 17:38:52,4736.0,45.0,0.0,MinteractApp,"Today Top Flow in #utilities sector, Buy Flow &amp; Sell Flow $NEE $ED $NI $AES $D $DTE $PEG $CMS $FE $PNW $DUK $PCG $CNP $EIX $PPL $AEE $WEC $AEP $SO $XEL #stock #stocks #StockMarket #Investment #investing https://t.co/5JE2nlrW3B https://t.co/FTg3dGoRnf",1.3062864449571922e+18,0.0
45,0.0,0.0,2020-09-17 14:27:17,7182.0,769.0,0.0,Tickeron,"$AES in Uptrend: price expected to rise as it breaks its lower Bollinger Band on September 8, 2020. View odds for this and other indicators: https://t.co/fgcJcEpb3h #AES #stockmarket #stock #technicalanalysis #money #trading #investing #daytrading #news #today https://t.co/snz0NqaGDJ",1.3066006163077693e+18,0.0
46,0.0,0.0,2020-09-14 01:37:59,65.0,241.0,0.0,FourPeaksEquity,$AES has very intriguing chart. Nice volume Friday and closed just above 20 day. https://t.co/fDmF51iFJS,1.3053198555040276e+18,0.0
47,0.0,0.0,2020-09-15 18:44:05,3923.0,296.0,0.0,TickwatcherMF,"Today Top Flow in #utilities sector, Buy Flow &amp; Sell Flow $NEE $WEC $DUK $CNP $AEP $XEL $PEG $SO $DTE $PCG $NI $SRE $AES $NRG $D $ED $FE $PPL $EIX $AEE #stock #stocks #StockMarket #Investment #investing https://t.co/B7BWRcEdMH https://t.co/iIi9QmKS1h",1.305940467218092e+18,0.0
48,0.0,0.0,2020-09-15 02:15:46,679.0,103.0,0.0,usasingh1,$MDLZ $HLT $PYPL $DAL $LPX $NKLA $BA $SNAP $WMT $SBUX $FISV $WDAY $MSFT $NEM $GOLD $WPM $AES https://t.co/7dvsjIBt7o,1.3056917490509947e+18,0.0
49,0.0,0.0,2020-09-17 13:49:46,1735.0,0.0,0.0,FlashAlert_me,"$AES [15s. delayed]: Issued Press Release on September 17, 09:30:00: AES Announces Smart Operations Center in Ohio https://t.co/IXGDUF5oi0",1.3065911760914145e+18,0.0
,amount_favorite,amount_retweet,date,followers,following,retweet,screen_name,tweet,tweet_id,verified
0,4.0,2.0,2020-09-11 16:46:28,9330.0,9.0,0.0,Trading_Sunset,Pete Najarian of https://t.co/wQyU2sojtK highlighting unusual CALL activity (&gt;22000 Oct' $19s) in $AES currently +2.3% at $17.76. @petenajarian https://t.co/BHZSxutda1,1.304461315835138e+18,0.0
1,1.0,0.0,2020-09-11 14:42:33,31050.0,92.0,0.0,CheddarFlow,"$AES unusual call block

9,020 Oct(16) 19 calls opened for $0.25. $225K premium. 269 OI",1.3044301328794132e+18,0.0
2,1.0,0.0,2020-09-13 11:31:20,5514.0,4.0,0.0,ThweisSXFX,@donkingheroe You have to be careful to maximize the potential of your cash at hand. Investing in something like $AES would mean that to block part of your capital with a stock which probably wont provide a 100% swing move. I am only investing in high potential stocks. $AES isn't one.,1.3051067879102587e+18,0.0
3,0.0,0.0,2020-09-11 17:16:50,6022.0,27.0,0.0,MarketChmln,$AES most active call option: 16-Oct-20 19 Calls. See AES Option Chain https://t.co/EybEqsXrbH,1.30446896140535e+18,0.0
4,0.0,2.0,2020-09-14 01:31:24,38.0,145.0,0.0,falmanzar3,"@austinsilverfx @elonmusk They need to use stock price to buy home builders and energy.
$LEN $KBH $BE $AES",1.305318197034455e+18,0.0
5,0.0,0.0,2020-09-12 14:16:16,1510.0,6.0,0.0,marketcycles,Aes $AES Trading Report https://t.co/f7w6Tnqv10 Click for Buy/Sell,1.304785908496044e+18,0.0
6,0.0,0.0,2020-09-11 13:45:06,7182.0,769.0,0.0,Tickeron,"$AES in -1.58% Downtrend, falling for three consecutive days on September 8, 2020. View odds for this and other indicators: https://t.co/CgmGJO6oKo #AES #stockmarket #stock #technicalanalysis #money #trading #investing #daytrading #news #today https://t.co/vleHSVITOI",1.304415674601599e+18,0.0
7,0.0,0.0,2020-09-10 23:04:31,4376.0,8.0,0.0,RumorMurmurBuzz,"BIOELECTRONICS CORP $BIEL Share Price To Rise, Announcement Of Joint Venture With Top US Firm Readied For Release
https://t.co/BnESoqsmxY

$FDC $HPIL $INCY $TXT $FL $GERN $AES $MOS $OLN $NFX $SAN $AYTU $VIAB $ADAC",1.304194067408978e+18,0.0
8,8.0,2.0,2020-09-11 19:16:03,30642.0,245.0,0.0,MarketRebels,"3@3 With Jon Najarian - September 11, 2020 - $DOW, $AES, $SNAP 
https://t.co/oURl4uVLon",1.304498960653054e+18,0.0
9,0.0,1.0,2020-09-11 14:53:13,336.0,217.0,0.0,gobtx1,"Repeat bull sweepers in $ORCL $PTON $SNAP $DIS $UBER $AES $DDOG
$NKLA bearish flow made my week",1.3044328160847176e+18,0.0
10,1.0,0.0,2020-09-11 20:09:43,23298.0,402.0,0.0,jspmllc,"Some names looking to push bullish out of Tier 3 include:  

$VALE $SNAP $CSX $VRTX $AES $MDC $ZBRA 

Bought $AES after hours in Growth/Income Strat.",1.3045124661147976e+18,0.0
11,1.0,0.0,2020-09-11 19:32:45,14160.0,2709.0,0.0,TradeLightspeed,"Call/Put Highest % Volume Changes: Calls: $AES, $PAGP, $AMRS, $DVS, $NLOK Puts: $CLVS, $NKLA, $IEF, $VIPS, $SWN",1.304503163454718e+18,0.0
12,4.0,2.0,2020-09-11 16:46:43,64497.0,675.0,0.0,louisvelazquez,"When Unusual Activity is brought to the table by #KOAO @petenajarian then traders gotta listen up, $DOW $AES. Learn from the best &amp; tip 'em back over the weekend to celebrate! 
#MarketRebels @MarketRebels on tap, @HalftimeReport bringing the best to the world https://t.co/2Kep3n2TVD",1.3044613809097073e+18,0.0
13,0.0,0.0,2020-09-11 20:36:01,3477.0,40.0,0.0,shortvolumes,Short sale volume(not short interest) for $VRT on 2020-09-10 is 46%. https://t.co/Ce9C9IU3U6 $BBBY 46% $SQQQ 38% $AES 57% $APHA 45%,1.3045190870669312e+18,0.0
14,1.0,0.0,2020-09-11 23:58:14,2908.0,559.0,0.0,weeklystockchar,"Daily set-ups of interest (to me) for Monday...

2x inside: $DELL, $TGT, $PG
1x inside (lots): $XHB, $Z, $LOW ($XLF, $XLI, $XLB, $XLP)
1x outside: $TXG, $AES, $MCRB
1x rev strat: $ZUO, $KC, $USO, $PEG

OK, that's it for me - hopefully more of these trigger + go next wk.

HAGW! 🍻",1.3045699755339817e+18,0.0
15,0.0,0.0,2020-09-11 15:02:46,4224.0,1667.0,0.0,Optionsonar1,9020 $AES $19 CALL options expiring 2020-10-16 bought on the ask when stock $17 https://t.co/8mnLHTgh0P,1.304435218934313e+18,0.0
16,0.0,0.0,2020-09-11 14:23:18,1513.0,24.0,0.0,FlyOnTheWallHQ,"BIOELECTRONICS CORP $BIEL Share Price To Rise, Announcement Of Joint Venture With Top US Firm Readied For Release
https://t.co/18fy8EY2vD

$FDC $HPIL $INCY $TXT $FL $GERN $AES $MOS $OLN $NFX $SAN $AYTU $VIAB $ADAC",1.3044252891208458e+18,0.0
17,11.0,4.0,2020-09-11 20:19:55,63782.0,648.0,0.0,OpenOutcrier,"RECAP 9/11 Unusual Calls (2/2)
$USB Jan-22 65 C
$WMT Sep 141 C
$UBER Oct02 39 C
$AES Oct 19 C
$DAL Oct 32 C
$PCG Oct 10 C
$MSFT Sep25 220 C
$MDLZ Sep 58.5 C

Live Breaking trading news
https://t.co/yChRCoaR8v",1.3045150331420467e+18,0.0
18,0.0,0.0,2020-09-11 21:18:54,9330.0,9.0,0.0,Trading_Sunset,"$AES settled +2.5% to $17.80. Bullish engulfing candle... leans s/t bullish. UOA: 32527 Oct' $19 CALLS, as originally highlighted by Pete Najarian of https://t.co/wQyU2sojtK https://t.co/1n8CMmUXeT",1.3045298778869596e+18,0.0
19,0.0,0.0,2020-09-11 18:58:45,3923.0,296.0,0.0,TickwatcherMF,"Today Top Flow in #utilities sector, Buy Flow &amp; Sell Flow $WEC $PEG $AEP $FE $DTE $CMS $XEL $EIX $EXC $AEE $PCG $CNP $SO $NRG $DUK $PPL $AES $NEE $PNW $NI #stock #stocks #StockMarket #Investment #investing https://t.co/B7BWRcVOEf https://t.co/h6hosGzajc",1.3044946059880284e+18,0.0
20,1.0,0.0,2020-09-12 01:09:37,362.0,185.0,0.0,Finscreener_com,"Last Strong #Russell1000 $RUI #large #utilities  #stocks Technical Analysis today: $AEP $AES $EVRG $WEC
https://t.co/XIIW5kl7DM https://t.co/aBXbWbLJzN",1.3045879415499325e+18,0.0
21,5.0,0.0,2020-09-11 14:43:31,95085.0,7474.0,0.0,WallStJesus,UNUSUAL SPEC-SWEEPERS IN $AES,1.304430377356923e+18,0.0
22,2.0,0.0,2020-09-11 14:54:46,2501.0,580.0,0.0,15minofPham,$AES gettin uber 😍 for the 10/16 19 Calls,1.3044332089734308e+18,0.0
23,2.0,0.0,2020-09-11 21:04:13,6871.0,816.0,0.0,TeresaTrades,Heavy options volume $AES $SWN $IEF $ATUS $EQR $ARMK $MDLZ $MAT $EMB $DHT $NLOK $DVA $MO $ITB $AMRS $IRM $LNG $RIO $TECK $ZUM #BlackBoxStocks #trading #learntotrade #stocks #stockstowatch #daytrading #scalptrading #optionstrading #swingtrading #wallstreet #StockMarket #money https://t.co/C26JFFfMuI,1.3045261814510797e+18,0.0
24,0.0,0.0,2020-09-11 15:39:09,9423.0,74.0,0.0,SwingTradeBot,Recent $AES technical alerts: Bollinger Band Squeeze plus 5 more alerts... https://t.co/ShXGVDpGm3,1.3044443783799644e+18,0.0
25,0.0,0.0,2020-09-11 03:00:57,11.0,119.0,0.0,BL_Lanny,"@AlderLaneeggs Same with $AES, excellent risk/reward and doing all the right things with their capital allocation",1.3042535698356347e+18,0.0
26,0.0,0.0,2020-09-11 14:41:45,65.0,43.0,0.0,BirdSeedTrade,$AES Bull Flow,1.3044299299631063e+18,0.0
27,1.0,1.0,2020-09-11 16:47:27,175.0,477.0,0.0,ajit_p_singh,"Oh Pete! @petenajarian 

This $AES

Price Target: $22.75

Can I get a future #GiddyUp discounted back to today? https://t.co/ytW4pjDqmk",1.3044615656519762e+18,0.0
28,0.0,0.0,2020-09-12 14:17:02,1510.0,6.0,0.0,marketcycles,Directional Bias for Aes $AES Trading Report https://t.co/dif3Imv1xH Click for Details https://t.co/dAiKAnXRPw,1.3047861009179075e+18,0.0
29,0.0,0.0,2020-09-12 16:45:02,9423.0,74.0,0.0,SwingTradeBot,Recent $AES technical alerts: Pocket Pivot plus 9 more alerts... https://t.co/ShXGVDpGm3,1.3048233459517071e+18,0.0
30,0.0,0.0,2020-09-12 15:34:39,6022.0,27.0,0.0,MarketChmln,"$AES option volume was 23X normal on Friday with 37,073 contracts. Call volume was 99% and put volume was 1%. https://t.co/SJJLNNrgxe",1.304805634022482e+18,0.0
31,0.0,1.0,2020-09-13 09:03:21,102.0,78.0,0.0,donkingheroe,"@ThweisSXFX, could $AES be considered as a setup for a breakout with that pivot on Friday?",1.305069546345304e+18,0.0
32,0.0,0.0,2020-09-10 16:05:08,7182.0,769.0,0.0,Tickeron,$AES in Uptrend: Stochastic indicator leaves oversold zone. View odds for this and other indicators: https://t.co/T2RvB23UyF #AES #stockmarket #stock #technicalanalysis #money #trading #investing #daytrading #news #today https://t.co/xKdclbBZPd,1.304088526443565e+18,0.0
33,0.0,0.0,2020-09-13 10:41:56,5514.0,4.0,0.0,ThweisSXFX,@donkingheroe What do you expect from $AES? https://t.co/YyQVbkXWUO,1.3050943557289697e+18,0.0
34,0.0,0.0,2020-09-10 22:30:30,183.0,329.0,0.0,Ai2Stock,"$FLEX  and $EXPE $HOMB $LNT $MAT $NLOK $SDC $AES $CMS $DIS $DTE $HCA $HSY $IRM $LEG $MOS $QSR $SCI $UNVR 50MA crossed 200MA within the last week; and stocks $YRI $NTAP $SFIX $SVMK $EQR $LEVI $UBER 20MA crossed 50MA within the last 3 days.
https://t.co/1CciiWZDke",1.3041855070233887e+18,0.0
35,0.0,0.0,2020-09-12 08:44:11,5496.0,2598.0,0.0,MarketBeatCom,Traders Buy Large Volume of AES Call Options $AES https://t.co/NRCyyMZyPT,1.3047023331846103e+18,0.0
36,3.0,1.0,2020-09-14 00:53:26,593.0,98.0,0.0,Fredbenz0,$AES WE HAVE A WINNER....ON SEP 11TH...$AES REGISTERED AS A QUADRUPLE DOUBLE!! TAKE NOTE!! https://t.co/wY52M7Lp9V,1.3053086444230738e+18,0.0
37,0.0,0.0,2020-09-12 13:22:46,7182.0,769.0,0.0,Tickeron,$AES in Uptrend: Stochastic indicator peaks and leaves oversold zone. View odds for this and other indicators: https://t.co/GyhcHngbOk #AES #stockmarket #stock #technicalanalysis #money #trading #investing #daytrading #news #today https://t.co/uJmXwlMPci,1.304772443039441e+18,0.0
38,0.0,0.0,2020-09-11 17:04:50,2501.0,580.0,0.0,15minofPham,"Mid-day options volume &gt; 20K, OI &lt; 7K (Not including today's exp): $AES $SNAP $WMT https://t.co/KtHLcYtPjL",1.304465937928577e+18,0.0
39,0.0,0.0,2020-09-11 01:36:01,3477.0,40.0,0.0,shortvolumes,Short sale volume(not short interest) for $AES on 2020-09-10 is 57%. https://t.co/kqeJbsWTqH $AEP 66% $SRE 54% $D 41%,1.3042321967278776e+18,0.0
40,1.0,0.0,2020-09-11 18:49:24,12409.0,2477.0,0.0,Barchart,$AES is currently in the lead for the most Unusual Options Activity on Barchart. Visit https://t.co/zOh9PA7n8n to view more unusual options. https://t.co/H0yVDFYBqn #options https://t.co/dDfHqCON2c,1.3044922537512428e+18,1.0
41,1.0,0.0,2020-09-13 19:23:07,593.0,98.0,0.0,Fredbenz0,$AES OCT 19C's bought...I DO NOT LIKE UOA ON UTILITIES AS A GUIDE UNLESS IT'S CALL BUYING.i..And guess what? MASSIVE #CALLBUYING in the Oct 19c's!!! https://t.co/3MaWocEljm https://t.co/jE7DTdkuQX,1.3052255145131786e+18,0.0
42,0.0,0.0,2020-09-11 01:00:04,209.0,1362.0,0.0,BACScoreChanges,#TheAES $AES BidaskScore is Increased to Bought https://t.co/cWRK6lEsWQ,1.304223148095791e+18,0.0
43,1.0,0.0,2020-09-13 17:23:37,642.0,3.0,0.0,simonstradeinc,"Tomorrow’s #watchlist for #NYSE, #NASDAQ between $10 and $20: $ADT $AEO $AES $ALKS $AMX $ARCC $ATRA $AUPH $AZUL $BLMN $CHNG $CODX $DLTH $DPHCW $DXD $ESI $FAZ $FCAU $FCX $FNGD $FRTA $GIII $HCAC $HWM $IPOB $JBLU $KRA $LAUR $LEVI $NWL $OSUR $PRMW $PSQ $QID $QRTEA $RCM $SCO $SDC",1.3051954424482816e+18,0.0
44,6.0,0.0,2020-09-11 19:09:20,4013.0,45.0,0.0,KRose_TDA,"#StocksToWatch going into the close.

Trading close to today’s highs on above average intraday volume.

$AES $KO $HII $SUM $BEAT $VFC $IVZ $AVY $MTB $NMIH

Will they fade?

Monitor with #thinkorswim charts  link: https://t.co/d2kgQ5eqOo

#TdaEducation https://t.co/J8g3YNEwJs",1.304497270021333e+18,0.0
45,0.0,0.0,2020-09-13 15:04:27,7182.0,769.0,0.0,Tickeron,$AES in Uptrend: Stochastic indicator peaks and leaves oversold zone. View odds for this and other indicators: https://t.co/2YYizN11WZ #AES #stockmarket #stock #technicalanalysis #money #trading #investing #daytrading #news #today https://t.co/aJ9oMXeaDV,1.3051604204837192e+18,0.0
46,0.0,0.0,2020-09-11 15:37:46,4736.0,45.0,0.0,MinteractApp,"Today Top Flow in #utilities sector, Buy Flow &amp; Sell Flow $WEC $D $XEL $CMS $FE $AES $DUK $PEG $DTE $EXC $NEE $PCG $SO $SRE $ED $EIX $NRG $CNP $AEP $PPL #stock #stocks #StockMarket #Investment #investing https://t.co/5JE2nlrW3B https://t.co/cLO5S9fzXJ",1.3044440292836516e+18,0.0
47,1.0,0.0,2020-09-12 21:39:40,8.0,18.0,0.0,1stayhungry1,@EliteOptions2 $AES $EB $FTV thanks!,1.3048974918931374e+18,0.0
48,0.0,0.0,2020-09-10 12:00:03,80.0,135.0,0.0,BACOnTheirOwn,BidaskClub top 50 #OntheirOwn $CAT $MHK $ECL $PANL $LNN $PGR $SYX $TEL $HPQ $DXYN $EXR $AES $STOR $BBIO $WTS $NAV $SPB $FUL $MCY $WWW $AHCO $CSTL $VNTR $SCPH $SPLP $MN $COHN $SMIT $AEE $ALLY $RS $CUBE $MYOK $VIRT $LANC $MDU $ACC $GKOS $SEAS $BOOM $ERII  https://t.co/nDp7BPkn3l,1.3040268518667428e+18,0.0
49,0.0,0.0,2020-09-12 17:49:52,33716.0,0.0,0.0,TopStockAlerts1,"Pete Najarian Sees Unusual Options Activity In Dow, Aes Corp

$DOW $AES 

https://t.co/mgtJKhREjf",1.304839659101524e+18,0.0
,amount_favorite,amount_retweet,date,followers,following,retweet,screen_name,tweet,tweet_id,verified
0,0.0,0.0,2020-09-09 18:54:32,3923.0,296.0,0.0,TickwatcherMF,"Today Top Flow in #utilities sector, Buy Flow &amp; Sell Flow $CNP $PPL $SO $DTE $PCG $AES $DUK $WEC $ETR $FE $CMS $EIX $SRE $D $XEL $NRG $NI $ED $AEE $AEP #stock #stocks #StockMarket #Investment #investing https://t.co/B7BWRcVOEf https://t.co/FXw8PktOgs",1.303768769538306e+18,0.0
1,0.0,0.0,2020-09-06 10:55:58,839.0,11.0,0.0,intercooleronli,AES Corp $AES Shares Bought by Ensign Peak Advisors Inc  https://t.co/SxRx0cbjWZ #investingnews,1.3025611725840998e+18,0.0
2,0.0,0.0,2020-09-03 18:54:23,3923.0,296.0,0.0,TickwatcherMF,"Today Top Flow in #utilities sector, Buy Flow &amp; Sell Flow $AES $CMS $NRG $WEC $DUK $EXC $AEP $FE $CNP $PPL $D $NEE $PEG $PCG $NI $ED $AEE $XEL $SO $DTE #stock #stocks #StockMarket #Investment #investing https://t.co/B7BWRcVOEf https://t.co/a9krbMEfAz",1.3015944067686564e+18,0.0
3,0.0,0.0,2020-09-07 23:00:12,3312.0,1.0,0.0,LargeVoidBot,"Popular: $BSV.X, $FSR, $LULU, $KEY, $VRNA, $SIVR, $NMIH, $GGAL, $AES",1.3031058203479572e+18,0.0
4,0.0,0.0,2020-09-08 04:00:02,225.0,1.0,0.0,sunshineavenue8,$ELP short interest ratio is 5.00 on 2019-05-31 https://t.co/0XIJa0sd2Y $CIG 0.77 $EBR.B 6.63 $AES 1.90 $GGB 5.93,1.3031812750171177e+18,0.0
5,0.0,0.0,2020-09-09 14:30:07,9423.0,74.0,0.0,SwingTradeBot,Rose Above Previous Day's High today: $OOMA $AEP $VNM $ATNM $PPD $VSAT $PAR $ZS $ACN $AES $INO $ALB $APG $NAK $DHI $BIT $AAXN $PRVB $TTWO $SEDG ... https://t.co/TBYRpvrFqi,1.3037022263518536e+18,0.0
6,0.0,0.0,2020-09-08 13:19:20,7182.0,769.0,0.0,Tickeron,$AES in Downtrend: Stochastic indicator leaves overbought zone. View odds for this and other indicators: https://t.co/ffmfgxI7mN #AES #stockmarket #stock #technicalanalysis #money #trading #investing #daytrading #news #today https://t.co/1hCcibACzm,1.3033220278397706e+18,0.0
7,0.0,0.0,2020-09-04 17:30:11,4736.0,45.0,0.0,MinteractApp,"Today Top Flow in #utilities sector, Buy Flow &amp; Sell Flow $ED $SO $WEC $CMS $PNW $DUK $PEG $AEE $SRE $AES $NEE $FE $D $PCG $EXC $AEP $PPL $NRG $CNP $DTE #stock #stocks #StockMarket #Investment #investing https://t.co/5JE2nlrW3B https://t.co/W2ho04t7vA",1.3019356052410982e+18,0.0
8,0.0,0.0,2020-09-09 11:10:28,5496.0,2598.0,0.0,MarketBeatCom,AES Sees Unusually Large Options Volume $AES https://t.co/xOKneJvpdl,1.3036519846800712e+18,0.0
9,1.0,0.0,2020-09-08 18:44:49,5045.0,5008.0,0.0,MITickWatcher,"Today Top Flow in #utilities sector, Buy Flow &amp; Sell Flow $XEL $DUK $EIX $DTE $D $CNP $AES $NI $NRG $PNW $NEE $SO $SRE $ETR $AEP $FE $EXC $PCG $PPL $PEG #stock #stocks #StockMarket #Investment #investing https://t.co/Gr3YvQQ4OY https://t.co/CodgFXJwYV",1.3034039362886533e+18,0.0
10,0.0,0.0,2020-09-06 14:00:04,4383.0,4698.0,0.0,bti_trading,"$ADM $APD $AES
Algorithms detecting strong trading convergence are the best way to remove human bias/feelings/doubts when trading

Latest signals given by our algorithm on these stocks on our 1-hour charts. 😍😍😍

#stocks #bti #nasdaq  #DJIA #NYSE 

https://t.co/Tr4uiKzT2Q https://t.co/M1ik3khsrL",1.3026075039271854e+18,0.0
11,0.0,0.0,2020-09-07 18:37:13,143613.0,149607.0,0.0,AlertTrade,"🔴🔴  You are invited to test drive TradeIdeas PREMIUM features for 2 weeks!

via ⟶ https://t.co/KTosJiYUrC

📊
$AAPL $MSFT $AMZN $FB $NFLX $GOOGL $AMD $NVDA $BYND $BA $JNJ $DHI $NKE $AES $PG $BJ $NVTA $BBY $KNX $ARLO https://t.co/VC54hIq0zR",1.3030396366343086e+18,0.0
12,0.0,0.0,2020-09-07 20:02:03,1470.0,844.0,0.0,MarketFollows,Why AES Stock Soared 16.5% in August $AES https://t.co/b9GZg4J92Y $SPY,1.3030609849829417e+18,0.0
13,0.0,0.0,2020-09-06 21:15:59,507.0,43.0,0.0,BERNARDCLAY9,"$btg, $ppl, $kr, $ing, $db, $aptv, $mpc, $alk, $eqt, $zm, $gt, $car, $aa, $mrna, $infy, $bkr, $aig, $cnhi, $wmt, $amrn, $carr, $disca, $tpr, $nflx, $gild, $amtd, $paa, $cop, $syf, $stwd, $stor, $ssl, $kim, $cgc, $ally, $jnj, $aeo, $pep, $amcr, $eog, $am, $aes, $atvi, $amat, $mt https://t.co/t7364dTQQ3",1.3027172035532186e+18,0.0
14,0.0,0.0,2020-09-09 07:27:19,7182.0,769.0,0.0,Tickeron,"$AES in -1.64% Downtrend, falling for three consecutive days on September 8, 2020. View odds for this and other indicators: https://t.co/xPvuFbhnOZ #AES #stockmarket #stock #technicalanalysis #money #trading #investing #daytrading #news #today https://t.co/lAQvnJL07M",1.3035958267033436e+18,0.0
15,0.0,0.0,2020-09-04 17:51:02,225.0,1.0,0.0,sunshineavenue8,$HNP short interest ratio is 4.41 on 2019-05-31 https://t.co/Uf6D4m98Tq $AES 1.90 $AEP 3.20,1.3019408503526318e+18,0.0
16,0.0,0.0,2020-09-03 17:24:35,4736.0,45.0,0.0,MinteractApp,"Today Top Flow in #utilities sector, Buy Flow &amp; Sell Flow $AES $CMS $NRG $WEC $CNP $PPL $FE $AEP $DUK $EXC $D $NEE $ED $PEG $PCG $XEL $SO $NI $AEE $ETR #stock #stocks #StockMarket #Investment #investing https://t.co/5JE2nlrW3B https://t.co/aIVTGGOZC1",1.3015718053043773e+18,0.0
17,0.0,0.0,2020-09-07 13:05:03,9423.0,74.0,0.0,SwingTradeBot,Recent $AES technical alerts: 20 DMA Resistance plus 7 more alerts... https://t.co/ShXGVDpGm3,1.3029560443988746e+18,0.0
18,0.0,0.0,2020-09-05 17:12:20,7182.0,769.0,0.0,Tickeron,$AES in Downtrend: Stochastic indicator leaves overbought zone. View odds for this and other indicators: https://t.co/2DawHLkDhK #AES #stockmarket #stock #technicalanalysis #money #trading #investing #daytrading #news #today https://t.co/H7XN4qIQ5n,1.3022935007849103e+18,0.0
19,0.0,0.0,2020-09-03 21:00:05,209.0,1362.0,0.0,BACScoreChanges,#TheAES $AES BidaskScore is Lowered to Held https://t.co/g6784WypNy,1.3016260402934292e+18,0.0
20,2.0,0.0,2020-09-08 23:49:46,4376.0,8.0,0.0,RumorMurmurBuzz,"Genworth Financial Inc $GNW Share Price To Rise, Announcement Of Joint Venture With Top US Firm Readied For Release
https://t.co/BnESoqsmxY

$FDC $HPIL $INCY $TXT $FL $GERN $AES $MOS $OLN $NFX $SAN $AYTU $VIAB $ADAC",1.3034806812935127e+18,0.0
21,0.0,0.0,2020-09-09 22:52:03,1513.0,24.0,0.0,FlyOnTheWallHQ,"Genworth Financial Inc $GNW Share Price To Rise, Announcement Of Joint Venture With Top US Firm Readied For Release
https://t.co/18fy8EY2vD

$FDC $HPIL $INCY $TXT $FL $GERN $AES $MOS $OLN $NFX $SAN $AYTU $VIAB $ADAC",1.303828544712106e+18,0.0
22,0.0,0.0,2020-09-04 03:31:19,281.0,1583.0,0.0,ronarebound,"If you invest $1000 in $AES today at $17.69 per share, and the stock prices rebound back to pre-pandemic prices at $20.93, your investment would be worth $1183.15! That's 18% growth and $183.15 profit!
 
 See more: https://t.co/2pV8Epn69z
  $IDYA $NXST $LMBS $LUV $ASPU",1.301724495204561e+18,0.0
23,0.0,0.0,2020-09-03 01:10:40,4376.0,8.0,0.0,RumorMurmurBuzz,"VALUESETTERS $VSTR Share Price To Rise, Announcement Of Joint Venture With Top US Firm Readied For Release predicts RMB
https://t.co/BnESoqsmxY

$FDC $HPIL $INCY $TXT $FL $GERN $AES $MOS $OLN $NFX $SAN $AYTU $VIAB $ADAC",1.3013267119806587e+18,0.0
24,0.0,0.0,2020-09-03 15:17:02,225.0,1.0,0.0,sunshineavenue8,short ratio interest of $NRG is 2.84 at 2019-05-31 https://t.co/miF9ZkdSH8 $SO 3.25 $OGE 3.74 $AES 1.90 $EE 2.32,1.301539708997075e+18,0.0
25,0.0,0.0,2020-09-09 17:21:52,4736.0,45.0,0.0,MinteractApp,"Today Top Flow in #utilities sector, Buy Flow &amp; Sell Flow $PPL $DTE $AES $PCG $PEG $WEC $FE $AEP $EXC $PNW $CMS $SRE $EIX $CNP $NRG $NEE $XEL $D $ED $NI #stock #stocks #StockMarket #Investment #investing https://t.co/5JE2nlrW3B https://t.co/F0stEmBjKm",1.3037454491074888e+18,0.0
26,3.0,1.0,2020-09-08 14:15:03,27579.0,5337.0,0.0,OptionAlert,"Unusually heavy option volume on today's open include $FOXA, $AES, $WHR, $TRIP, and $GM.",1.3033360472255734e+18,0.0
27,0.0,0.0,2020-09-08 22:45:42,281.0,1583.0,0.0,ronarebound,"If you invest $1000 in $CACC today at $362.37 per share, and the stock prices rebound back to pre-pandemic prices at $437.01, your investment would be worth $1205.98! That's 21% growth and $205.98 profit!
 
 See more: https://t.co/2pV8Epn69z
  $UNF $AXTI $AES $HCKT $NEBUW https://t.co/7P6N6BMTNc",1.3034645570258657e+18,0.0
28,0.0,0.0,2020-09-04 15:29:28,7182.0,769.0,0.0,Tickeron,$AES in Downtrend: Stochastic indicator leaves overbought zone. View odds for this and other indicators: https://t.co/JLjk8hPah2 #AES #stockmarket #stock #technicalanalysis #money #trading #investing #daytrading #news #today https://t.co/ZJpBGMPBF1,1.3019052252765553e+18,0.0
29,1.0,0.0,2020-09-03 14:45:06,9423.0,74.0,0.0,SwingTradeBot,Rose Above Upper Bollinger Band today: $TFC $KPTI $TMUS $PK $VFC $CLDT $THS $KTOS $CRON $AES $CSX $NXST $EPZM $PM $AFG $HNI $OMFL $GTS $SAFM $CHUY ... https://t.co/AyIukUGmib,1.3015316702654423e+18,0.0
30,0.0,0.0,2020-09-08 18:44:49,5045.0,5008.0,0.0,MITickWatcher,"Today Top Flow in #utilities sector, Buy Flow &amp; Sell Flow $XEL $DUK $EIX $DTE $D $CNP $AES $NI $NRG $PNW $NEE $SO $SRE $ETR $AEP $FE $EXC $PCG $PPL $PEG #stock #stocks #StockMarket #Investment #investing https://t.co/Gr3YvQQ4OY https://t.co/z1dTmxqoPT",1.3034039368674304e+18,0.0
